vacancy_id,tenant_id,vacancy_name,tenant_name,vacancy_base_url,jenjang,stream_name,jurusan_name,jurusan_filter_type,total_job_available,check_certificate,major_group_non_sma,major_group_sma,allow_sma,highest_age_sma,lowest_ipk_sma,allow_d3,highest_age_d3,lowest_ipk_d3,allow_s1,highest_age_s1,lowest_ipk_s1,allow_s2,highest_age_s2,lowest_ipk_s2,vacancy_type,major_sma_custom,major_non_sma_custom
543A0091DC420B425B0513AED1B40A73,EA8D86F3C37A444C5EF9E09A75A7E82E,Management Trainee - Pusat Bahan Berenergi Tinggi  - S1,PT LEN Industri (Persero) - PT Dahana (Persero),https://rekrutmenbersama2024.fhcibumn.id/,,Engineering and Maintenance,,in,1000,0,"[""68""]",null,0,,,0,,,1,30,3.00,0,,,Fresh Graduate,,"Teknologi Kimia Industri,Teknologi Pengolahan Produk Kulit,Teknologi Pengolahan Pulp Dan Kertas,Teknologi Pulp Dan Kertas,Teknologi Pulp Dan Kertas Tekim"
7909137F63F4B16DB7706E3EBDF23213,DD2566C7EFF0E5C538AB53B9F76F589E,Officer Change Management,PT Pertamina (Persero) - PT Kilang Pertamina Internasional - PT Kilang Pertamina Balikpapan,https://rekrutmenbersama2024.fhcibumn.id/,,Strategic Planning,,all,1000,0,"[""999""]",null,0,,,1,45,3.00,1,45,3.00,1,45,3.25,Experience Hire,,
3C40EDF95E170F232FE0B61583F637B2,31FFED2489D9A70E39C9C5120F1700BF,Staf Hukum dan Kepatuhan,Perum Perhutani,https://rekrutmenbersama2024.fhcibumn.id/,,Legal and Compliance,,in,3000,0,"[""15""]",null,0,,,0,,,1,30,3.00,0,,,Fresh Graduate,,"Ahwal Al Syakhshiyyah,Hukum Administrasi Negara,Hukum Agraria,Hukum Bisnis,Hukum Bisnis dan Industri,Hukum Dan Masyarakat,Hukum Ham,Hukum Internasional,Hukum Kesehatan,Hukum Ketatanegaraan,Hukum Militer,Hukum Minyak dan Gas,Hukum Perdata,Hukum Pidana,Hukum Tata Negara,Hukum Tatausaha Negara,Hukum Umum,Ilmu Hukum,Ilmu Hukum Acara,Ilmu Hukum Pidana dan Perdata,Ketenagakerjaan,Bisnis Dan Hukum Komersial,Hukum,Hukum Ekonomi,Hukum Acara Peradilan Dan Kekeluargaan,Hukum Agama Hindu,Hukum Bisnis Islam,Hukum Bisnis Syariah,Hukum Dan Kewarganegaraan,Hukum Ekonomi Syariah,Hukum Ekonomi Islam,Hukum Ekonomi Islam Muamalah,Hukum Ekonomi Syariah Muamalah,Hukum Islam,Hukum Keluarga,Hukum Keluarga Islam,Hukum Keluarga Perdata,Hukum Perdata Islam,Hukum Pidana Dan Tatanegara,Hukum Tata Negara Siyasah,Hukum Tata Negara Islam,Ilmu Falak Hukum,Ilmu Falak Hukum Islam,Perbandingan Madzhab Dan Hukum,Hukum Pidana Islam"
BB7F40B16AA8BDD8DDDA06B324787041,6BFDD4DCFFE0CF45F2578B261FCB493F,Staf Legal and Compliance,Perum Perumnas,https://rekrutmenbersama2024.fhcibumn.id/,,Legal and Compliance,,in,2000,0,"[""15""]",null,0,,,0,,,1,30,3.00,0,,,Fresh Graduate,,"Ahwal Al Syakhshiyyah,Hukum Administrasi Negara,Hukum Agraria,Hukum Bisnis,Hukum Bisnis dan Industri,Hukum Dan Masyarakat,Hukum Ham,Hukum Internasional,Hukum Kesehatan,Hukum Ketatanegaraan,Hukum Militer,Hukum Minyak dan Gas,Hukum Perdata,Hukum Pidana,Hukum Tata Negara,Hukum Tatausaha Negara,Hukum Umum,Ilmu Hukum,Ilmu Hukum Acara,Ilmu Hukum Pidana dan Perdata,Ketenagakerjaan,Bisnis Dan Hukum Komersial,Hukum,Hukum Ekonomi,Hukum Acara Peradilan Dan Kekeluargaan,Hukum Agama Hindu,Hukum Bisnis Islam,Hukum Bisnis Syariah,Hukum Dan Kewarganegaraan,Hukum Ekonomi Syariah,Hukum Ekonomi Islam,Hukum Ekonomi Islam Muamalah,Hukum Ekonomi Syariah Muamalah,Hukum Islam,Hukum Keluarga,Hukum Keluarga Islam,Hukum Keluarga Perdata,Hukum Perdata Islam,Hukum Pidana Dan Tatanegara,Hukum Tata Negara Siyasah,Hukum Tata Negara Islam,Ilmu Falak Hukum,Ilmu Falak Hukum Islam,Perbandingan Madzhab Dan Hukum,Hukum Pidana Islam"
F4E44A342F2FB7B4F996E222B001F9FB,DD2566C7EFF0E5C538AB53B9F76F589E,Analyst Budget Planning Dan Control,PT Pertamina (Persero) - PT Kilang Pertamina Internasional - PT Kilang Pertamina Balikpapan,https://rekrutmenbersama2024.fhcibumn.id/,,Keuangan,,all,1000,0,"[""999""]",null,0,,,1,45,3.00,1,45,3.00,1,45,3.25,Experience Hire,,
DE9598A4BE59215C48388E86BE92F9CA,DD2566C7EFF0E5C538AB53B9F76F589E,Sr Engineer Interface Dan Integration ISBL,PT Pertamina (Persero) - PT Kilang Pertamina Internasional - PT Kilang Pertamina Balikpapan,https://rekrutmenbersama2024.fhcibumn.id/,,Operasi / Produksi / Proyek,,all,1000,0,"[""999""]",null,0,,,1,45,3.00,1,45,3.00,1,45,3.25,Experience Hire,,
9B1C0CC31E482C4E710FBBE9270F43E0,6DC3D07463A166505DE71F6B067BCECF,Apoteker Penanggung Jawab Obat,PT Biofarma (Persero) - PT Kimia Farma Tbk,https://rekrutmenbersama2024.fhcibumn.id/,,Logistic / Supply Chain / Asset / GA,,in,2000,1,"[""8""]",null,0,,,0,,,1,30,3.00,1,35,3.25,Fresh Graduate,,"Apoteker,Farmasi,Farmasi Umum dan Apoteker,Farmakologi dan Farmasi Klinik,Biologi Farmasi,Analisis Farmasi dan Kimia Medisinal,Farmasetika dan Teknologi Farmasi,Farmasi Makanan dan Analisis Keamanan Pangan"
B5C533CF7AA0838264AD46490C6EA50A,DD2566C7EFF0E5C538AB53B9F76F589E,Sr Engineer Process Integration,PT Pertamina (Persero) - PT Kilang Pertamina Internasional - PT Kilang Pertamina Balikpapan,https://rekrutmenbersama2024.fhcibumn.id/,,Operasi / Produksi / Proyek,,in,1000,0,"[""18""]",null,0,,,1,45,3.00,1,45,3.00,1,45,3.25,Experience Hire,,"Teknik Pengolahan Karet Dan Plastik,Teknologi Kimia Tekstil,Teknologi Produksi Tekstil,Teknologi Tekstil,Teknologi Rekayasa Perancangan Manufaktur,Teknik Mesin,Teknik Produksi,Teknik Kimia,Teknik Industri Farmasi,Teknik Industri,Penerbangan/Aeronotika dan Astronotika,Teknik Pertekstilan (Tekstil),Teknik Refrigerasi,Bioteknologi Dalam Industri,Teknik Nuklir,Teknik Fisika,Teknik Enerji,Penginderaan Jauh,Teknik Material (Ilmu Bahan),Teknologi Penerbangan,Teknik Aeronautika,Teknik Fisika,Teknik Industri,Teknik Industri dan Manajemen,Teknik Kimia,Teknik Kimia Katalisis Industri,Teknik Kimia Manajemen Gas,Teknik Kimia Perancangan Produk,Teknik Kimia Perlindungan Lingkunga,Teknik Kimia Teknologi Gas,Teknik Manufaktur,Teknik Material,Teknik Mesin,Teknik Mesin Dan Industri,Teknik Mesin Pertanian Dan Pangan,Teknik Mesin/Otomotif,Teknik Mesin/Produksi,Teknik Nuklir,Teknik Otomasi,Teknik Otomasi Manufaktur dan Mekatronika,Teknik Otomotif,Teknik Otomotif dan Robotika,Teknik Penerbangan,Teknik Pesawat Udara,Teknik Tekstil,Teknik Telekomunikasi dan Navigasi Udara,Teknik Aeronautica,Teknik Bandar Udara,Teknik Dirgantara,Teknik Industri Agro,Teknik Industri Otomotif,Teknik Industri Pertanian,Teknik Kedirgantaraan,Teknik Kimia Industri,Teknik Kimia Perlindungan Lingkungan,Teknik Kimia Tekstil,Teknik Komunikasi Dan Navigasi Udara,Teknik Listrik Bandar Udara,Teknik Mekanik Industri,Teknik Mekanika,Teknik Mekanikal Bandara,Teknik Mekanisasi Pertanian,Teknik Mesin Aeronutika,Teknik Mesin Alat Berat,Teknik Mesin Dan Biosistem,Teknik Mesin Dan Dirgantara,Teknik Mesin Kilang,Teknik Mesin Pesawat Udara,Teknik Motor Pesawat,Teknik Navigasi Dan Telekomunikasi Udara,Teknik Navigasi Penerbangan,Teknik Pendingin Dan Tata Udara,Teknik Penerbangan Mesin,Teknik Permesinan,Teknik Produksi Proses Manufaktur,Teknik Produksi Dan Proses Manufaktur,Teknik Rangka Pesawat,Teknik Produksi,Teknik Telekomunikasi Dan Navigasi Penerbangan,Teknik Telekomunikasi Dan Navigasi Pesawat"
C62B084EB886740A149165F67CE88F7D,31FFED2489D9A70E39C9C5120F1700BF,Staf Data dan Pelaporan,Perum Perhutani,https://rekrutmenbersama2024.fhcibumn.id/,,Digitalisasi and IT,,in,3000,0,"[""56""]",null,0,,,1,27,3.00,0,,,0,,,Fresh Graduate,,"Statistik Pertanian,Statistika,Statistika Aktuaria,Statistika Biomedis,Statistika Sosial,Sistem Teknologi Informasi"
961CAF452839C5826EBA4A8FB7136AE6,DD2566C7EFF0E5C538AB53B9F76F589E,Sr Inspector Field ISBL Electrical Dan Instrument,PT Pertamina (Persero) - PT Kilang Pertamina Internasional - PT Kilang Pertamina Balikpapan,https://rekrutmenbersama2024.fhcibumn.id/,,Engineering and Maintenance,,in,1000,0,"[""62""]",null,0,,,1,45,3.00,1,45,3.00,1,45,3.25,Experience Hire,,"Instrumentasi Fisik,Teknik Biomedika,Teknik Elektro,Teknik Elektro Aplikasi Mikroprosesor,Teknik Elektro dan Informatika,Teknik Elektro Elektroniks Divais,Teknik Elektro Industri,Teknik Elektro Komunikasi,Teknik Elektro Manajemen Telekomunikasi,Teknik Elektro Multimedia Dan Jaringan,Teknik Elektro Perancangan Vlsi,Teknik Elektro Teknik Kontrol Industri,Teknik Elektro Telekomunikasi,Teknik Elektro Tenaga Listrik,Teknik Elektronika,Teknik Eletromedik,Teknik Instrumentasi,Teknik Mekanik,Teknik Mekatronika,Teknik Perangkat Lunak,Teknik Rekayasa Perangkat Lunak,Teknik Telekomunikasi,Teknik Komputer Dan Jaringan,Teknik Biomedik,Teknik Biomedis,Teknik Bioproses,Teknik Biosistem,Teknik Elektonika,Teknik Elektro Navigasi Dan Komunikasi Penerbangan,Teknik Elektro Otomasi,Teknik Elektromedis,Teknik Elektronika Industri,Teknik Elektronika Pesawat Udara,Teknik Elektronika Telekomunikasi,Teknik Informatika Dan Komputer,Teknik Informatika Konsentrasi Rekam Medis Dan Informasi Kesehatan,Teknik Informatika Multimedia,Teknik Komputer Dan Informatika,Teknik Komputer Jaringan,Teknik Komputer Dan Komunikasi,Teknik Komputer Kontrol,Teknik Komputer Multimedia,Biomedical Engineering,Teknologi Instrumentasi,Teknik Elektro,Teknik Tenaga Elektrik,Teknik Telekomunikasi,Teknik Elektronika,Teknik Kendali (Atau Instrumentasi dan Kontrol),Teknik Biomedika,Teknik Komputer,Teknik Informatika,Ilmu Komputer,Sistem Informasi,Teknologi Informasi,Teknik Perangkat Lunak,Teknik Mekatronika"
B8E8A8FAF31E7A7211A9723E6467B653,721F11084B0886E68F8784FF6C6D5748,Staff Operasi,PT Pelayaran Nasional Indonesia (Persero),https://rekrutmenbersama2024.fhcibumn.id/,,Operasi / Produksi / Proyek,,in,15000,0,"[""30"",""50""]",null,0,,,0,,,1,30,3.00,0,,,Fresh Graduate,,"Angkutan Laut Dan Kepelabuhanan,Teknik Bangunan Kapal,Teknik Kelautan,Teknik Kelistrikan Kapal,Teknik Oseanografi,Teknik Perkapalan,Teknik Perkapalan dan Teknik Perkapalan,Teknik Permesinan Kapal,Teknik Sistem Perkapalan,Teknik Desain Dan Rancang Bangun Kapal,Teknik Gambar Rancang Bangun Kapal,Teknik Instalasi Pemesinan Kapal,Teknik Instalasi Permesinan Kapal,Teknik Manufaktur Kapal,Teknik Perancangan Dan Konstruksi Kapal,Teknik Kapal Niaga,Ketatalaksanaan Angkutan Laut,Pengelolaan dan Pemberdayaan SDA dan Lingkungan,Rekayasa Dan Manajemen Gas,Rekayasa Infrastruktur Lingkungan,Sistem Dan Teknik Jalan Raya,Teknik Air Tanah,Teknik Alat Berat,Teknik Api,Teknik Audio,Teknik Bangunan dan Landasan,Teknik dan Manajemen Industri,Teknik Ekonomi Konstruksi (Quantity Surveyor),Teknik Inspeksi,Teknik Keselamatan Dan Kes. Kerja,Teknik Konversi Energi,Teknik Manajemen Industri,Teknik Metalurgi,Teknik Metalurgi dan Material,Teknik Metalurgi Dan Material Desain,Teknik Metalurgi Dan Material Korosi,Teknik Metalurgi Dan Material Rekayasa,Teknik Metalurgi dan Mining,Teknik Meteorologi,Teknik Pengelasan,Teknik Pengolahan Limbah,Teknik Penyehatan,Teknik Perpipaan,Teknik Produksi Minyak Dan Gas,Teknik Radio,Teknik Rasiodiagnostik dan Radioterapi,Teknik Refrigerasi dan Tata Udara,Teknik Robotika,Teknik Transportasi,Teknologi Jaringan,Teknik Manajemen Pembekalan Logistic,Teknik Audo Video,Teknik Bisnis Sepeda Motor,Teknik Bodi Otomotif,Teknik Boga,Teknik Busana,Teknik Dan Bisnis Sepeda Motor,Teknik Dan Manajemen Lingkungan,Teknik Dan Manajemen Pembekalan,Teknik Desain Manufaktur,Teknik Desain Dan Manufaktur,Teknik Ekonomi Konstruksi,Teknik Eksplorasi Dan Produksi,Teknik Energi Terbarukan,Teknik Fisika Nuklir,Teknik Inventarisasi Dan Pemetaan Hutan,Teknik Jaringan Komputer,Teknik Kardiovaskuler,Teknik Kelautan Dan Perikanan Bone,Teknik Kemasan,Teknik Keselamatan Dan Kesehatan Kerja,Teknik Konservasi Sumberdaya Hutan,Teknik Kontrol Mekanik,Teknik Laboratorium Medis,Teknik Logistik,Teknik Manajemen Pergudangan,Teknik Material Dan Metalurgi,Teknik Metalurgi Dan Material Rekayasa,Teknik Multimedia Broadcasting,Teknik Multimedia Digital,Teknik Navigasi Udara,Teknik Ototronik Otomotif Dan Elektronik,Teknik Peberbangan,Teknik Pembuatan Benang,Teknik Pembuatan Garmen,Teknik Pembuatan Kain,Teknik Pemeliharaan Mekanik Industri,Teknik Penanganan Patologi Perikanan,Teknik Pengeboran Minyak Dan Gas Bumi,Teknik Pengecoran Logam,Teknik Pengelolaan Dan Pemeliharaan Infrastruktur Sipil,Teknik Pengelolaan Dan Perawatan Alat Berat,Teknik Pengoboran Migas,Teknik Pengolahan Hasil Laut,Teknik Pengolahan Hasil Pengolahan Kelapa Sawit,Teknik Pengolahan Hasil Perkebunan,Teknik Pengolahan Kulit,Teknik Pengolahan Sawit,Teknik Perancangan Manufaktur,Teknik Perawatan Dan Perbaikan Mesin,Teknik Perikanan Tangkap,Teknik Pertambangan Batubara,Teknik Pesawat Udara Electrical Avionics,Teknik Produksi Benih,Teknik Produksi Dan Penyiaran, Program Radio Dan Pertelevisian,Teknik Produksi Furniture,Teknik Produksi Penyiaran Program Televisi,Teknik Radiodiagnostik,Teknik Radiografi,Teknik Radiologi,Teknik Radiologi Pencitraan,Teknik Rekayasa Komputer Jaringan,Teknik Rontgen,Teknik Sepeda Motor,Teknik Sistem Energi,Teknik Sistem Pembangkit Energi,Teknik Sumber Daya Lahan Dan Lingkungan,Teknik Survei Dan Pemetaan,Teknik Survey Dan Pemetaan,Teknik Switching,Teknik Switching Telekomunikasi,Teknik Transmisi Telekomunikasi,Teknik Transportasi Laut"
EACA72707255CEB42F5ABCBC55796339,EAB9FF7160AB5EB3027A79B8F4CC7998,Staf SHE,PT Industri Kereta Api (Persero),https://rekrutmenbersama2024.fhcibumn.id/,,Sistem Management and Safety,,in,1000,0,"[""17"",""74""]",null,0,,,0,,,1,30,3.00,0,,,Fresh Graduate,,"Asuransi Jiwa,Asuransi Kesehatan,Asuransi Syariah,Kesehatan Masyarakat,Keselamatan dan Kesehatan Kerja (Kesehatan Kerja; Hiperkes),Kebijakan Kesehatan (dan Analis Kesehatan),Ilmu Gizi,Epidemiologi,Teknik Penyehatan Lingkungan,Promosi Kesehatan,Ilmu Asuransi Jiwa dan Kesehatan,Kesehatan Lingkungan,Ilmu Olah Raga,Planologi,Rancang Kota,Teknik Arsitektur,Teknik Arsitektur Dan Perencanaan,Teknik Arsitektur Lansekap,Teknik Arsitektur Perancangan Kota,Teknik Arsitektur Real Estate,Teknik Arsitektur Teknologi Bangunan,Teknik Arsitektur Teori Dan Perancanaan,Teknik Arsitektur Teori Dan Sejarah,Teknik Lingkungan,Teknik Pengairan,Teknik Perancangan Jalan dan Jembatan,Teknik Perencanaan Dan Konstruksi,Teknik Perencanaan Wilayah Dan Kota,Teknik Planologi,Teknik Sipil,Teknik Sipil Bangunan Gedung,Teknik Sipil Dan Lingkungan,Teknik Sipil Geoteknik,Teknik Sipil Manajemen Konstruksi,Teknik Sipil Manajemen Proyek,Teknik Sipil Manajemen Sda,Teknik Sipil SDA,Teknik Sipil Struktur,Teknik Sipil Transportasi,Teknik Perecanaan Wilayah Dan Kota,Teknik Perencanaan Wilayah Dan Kota Planologi,Teknik Perkeretaapian,Teknik Sipil Perancangan Jalan Dan Jembatan,Teknik Sipil Dan Perencanaan,Teknik Sipil Infrastruktur Perkotaan,Teknik Sipil Arsitektur,Perencanaan Wilayah Dan Kota,Teknologi Infrastruktur Dan Kewilayahan,Teknik Sipil,Teknik Lingkungan,Rancang Kota,Perencanaan Wilayah dan Kota,Teknik Pengairan,Teknik Arsitektur,Teknologi Alat Berat,Transportasi"
3C65A3EDDD7D4CE233302EEABA46C1D9,DD2566C7EFF0E5C538AB53B9F76F589E,Lead of Statutory Inspection,PT Pertamina (Persero) - PT Kilang Pertamina Internasional - PT Kilang Pertamina Balikpapan,https://rekrutmenbersama2024.fhcibumn.id/,,Engineering and Maintenance,,in,1000,0,"[""18""]",null,0,,,1,45,3.00,1,45,3.00,1,45,3.25,Experience Hire,,"Teknik Pengolahan Karet Dan Plastik,Teknologi Kimia Tekstil,Teknologi Produksi Tekstil,Teknologi Tekstil,Teknologi Rekayasa Perancangan Manufaktur,Teknik Mesin,Teknik Produksi,Teknik Kimia,Teknik Industri Farmasi,Teknik Industri,Penerbangan/Aeronotika dan Astronotika,Teknik Pertekstilan (Tekstil),Teknik Refrigerasi,Bioteknologi Dalam Industri,Teknik Nuklir,Teknik Fisika,Teknik Enerji,Penginderaan Jauh,Teknik Material (Ilmu Bahan),Teknologi Penerbangan,Teknik Aeronautika,Teknik Fisika,Teknik Industri,Teknik Industri dan Manajemen,Teknik Kimia,Teknik Kimia Katalisis Industri,Teknik Kimia Manajemen Gas,Teknik Kimia Perancangan Produk,Teknik Kimia Perlindungan Lingkunga,Teknik Kimia Teknologi Gas,Teknik Manufaktur,Teknik Material,Teknik Mesin,Teknik Mesin Dan Industri,Teknik Mesin Pertanian Dan Pangan,Teknik Mesin/Otomotif,Teknik Mesin/Produksi,Teknik Nuklir,Teknik Otomasi,Teknik Otomasi Manufaktur dan Mekatronika,Teknik Otomotif,Teknik Otomotif dan Robotika,Teknik Penerbangan,Teknik Pesawat Udara,Teknik Tekstil,Teknik Telekomunikasi dan Navigasi Udara,Teknik Aeronautica,Teknik Bandar Udara,Teknik Dirgantara,Teknik Industri Agro,Teknik Industri Otomotif,Teknik Industri Pertanian,Teknik Kedirgantaraan,Teknik Kimia Industri,Teknik Kimia Perlindungan Lingkungan,Teknik Kimia Tekstil,Teknik Komunikasi Dan Navigasi Udara,Teknik Listrik Bandar Udara,Teknik Mekanik Industri,Teknik Mekanika,Teknik Mekanikal Bandara,Teknik Mekanisasi Pertanian,Teknik Mesin Aeronutika,Teknik Mesin Alat Berat,Teknik Mesin Dan Biosistem,Teknik Mesin Dan Dirgantara,Teknik Mesin Kilang,Teknik Mesin Pesawat Udara,Teknik Motor Pesawat,Teknik Navigasi Dan Telekomunikasi Udara,Teknik Navigasi Penerbangan,Teknik Pendingin Dan Tata Udara,Teknik Penerbangan Mesin,Teknik Permesinan,Teknik Produksi Proses Manufaktur,Teknik Produksi Dan Proses Manufaktur,Teknik Rangka Pesawat,Teknik Produksi,Teknik Telekomunikasi Dan Navigasi Penerbangan,Teknik Telekomunikasi Dan Navigasi Pesawat"
4D1616AE0988E5C0749FA21754783A3A,A2BB5F1CBD67772C9969AA06EB251590,Junior Analyts Bidang Legal,PT Pos Indonesia (Persero),https://rekrutmenbersama2024.fhcibumn.id/,,Legal and Compliance,,in,6000,0,"[""15""]",null,0,,,0,,,1,30,3.00,0,,,Fresh Graduate,,"Ahwal Al Syakhshiyyah,Hukum Administrasi Negara,Hukum Agraria,Hukum Bisnis,Hukum Bisnis dan Industri,Hukum Dan Masyarakat,Hukum Ham,Hukum Internasional,Hukum Kesehatan,Hukum Ketatanegaraan,Hukum Militer,Hukum Minyak dan Gas,Hukum Perdata,Hukum Pidana,Hukum Tata Negara,Hukum Tatausaha Negara,Hukum Umum,Ilmu Hukum,Ilmu Hukum Acara,Ilmu Hukum Pidana dan Perdata,Ketenagakerjaan,Bisnis Dan Hukum Komersial,Hukum,Hukum Ekonomi,Hukum Acara Peradilan Dan Kekeluargaan,Hukum Agama Hindu,Hukum Bisnis Islam,Hukum Bisnis Syariah,Hukum Dan Kewarganegaraan,Hukum Ekonomi Syariah,Hukum Ekonomi Islam,Hukum Ekonomi Islam Muamalah,Hukum Ekonomi Syariah Muamalah,Hukum Islam,Hukum Keluarga,Hukum Keluarga Islam,Hukum Keluarga Perdata,Hukum Perdata Islam,Hukum Pidana Dan Tatanegara,Hukum Tata Negara Siyasah,Hukum Tata Negara Islam,Ilmu Falak Hukum,Ilmu Falak Hukum Islam,Perbandingan Madzhab Dan Hukum,Hukum Pidana Islam"
1FAE2A071107784DA970B624335B73B1,6DC3D07463A166505DE71F6B067BCECF,Apoteker Penanggung Jawab Alat Kesehatan,PT Biofarma (Persero) - PT Kimia Farma Tbk,https://rekrutmenbersama2024.fhcibumn.id/,,Logistic / Supply Chain / Asset / GA,,in,1000,1,"[""8""]",null,0,,,0,,,1,30,3.00,1,35,3.25,Fresh Graduate,,"Apoteker,Farmasi,Farmasi Umum dan Apoteker,Farmakologi dan Farmasi Klinik,Biologi Farmasi,Analisis Farmasi dan Kimia Medisinal,Farmasetika dan Teknologi Farmasi,Farmasi Makanan dan Analisis Keamanan Pangan"
C37D379C480937548EB7E2B8677DE0F8,461391B85DB44528204F704FDAF853F2,Associate Engineer Perencanaan Mekanikal,PT Pupuk Indonesia (Persero) - PT Pupuk Iskandar Muda,https://rekrutmenbersama2024.fhcibumn.id/,,Engineering and Maintenance,,in,1000,0,"[""70""]",null,0,,,0,,,1,30,3.00,0,,,Fresh Graduate,,"Teknologi Pengelasan Fabrikasi,Welding Engineering,Teknologi Rekayasa Otomasi,Aei Maintenance Repair,Teknologi Mekanik Industri,Teknologi Mekanika Perkeretaapian,Teknologi Mesin"
123A39C93BBAD1CFCCE846B9A77B3CE2,EAB9FF7160AB5EB3027A79B8F4CC7998,Staf HC - Psikolog,PT Industri Kereta Api (Persero),https://rekrutmenbersama2024.fhcibumn.id/,,SDM / HC,,in,1000,0,"[""33""]",null,0,,,0,,,0,,,1,35,3.25,Fresh Graduate,,"Psikologi,Bimbingan Dan Konseling,Bimbingan Dan Konseling Islam,Psikologi Industri dan Organisasi,Psikologi Kesehatan,Psikologi Klinis,Psikologi Pendidikan,Psikologi Perkembangan,Psikologi Sdm,Psikologi Sosial,Psikologi Umum Dan Eksperimen,Psikometri"
16C3CC27E6F96993AF3FB8F410408C3A,939A24379472CD12C6C4DC46B814F539,Electrical/Instrumental Engineer,PT Semen Indonesia (Persero) Tbk,https://rekrutmenbersama2024.fhcibumn.id/,,Operasi / Produksi / Proyek,,in,1000,0,"[""62""]",null,0,,,0,,,1,30,3.00,0,,,Fresh Graduate,,"Instrumentasi Fisik,Teknik Biomedika,Teknik Elektro,Teknik Elektro Aplikasi Mikroprosesor,Teknik Elektro dan Informatika,Teknik Elektro Elektroniks Divais,Teknik Elektro Industri,Teknik Elektro Komunikasi,Teknik Elektro Manajemen Telekomunikasi,Teknik Elektro Multimedia Dan Jaringan,Teknik Elektro Perancangan Vlsi,Teknik Elektro Teknik Kontrol Industri,Teknik Elektro Telekomunikasi,Teknik Elektro Tenaga Listrik,Teknik Elektronika,Teknik Eletromedik,Teknik Instrumentasi,Teknik Mekanik,Teknik Mekatronika,Teknik Perangkat Lunak,Teknik Rekayasa Perangkat Lunak,Teknik Telekomunikasi,Teknik Komputer Dan Jaringan,Teknik Biomedik,Teknik Biomedis,Teknik Bioproses,Teknik Biosistem,Teknik Elektonika,Teknik Elektro Navigasi Dan Komunikasi Penerbangan,Teknik Elektro Otomasi,Teknik Elektromedis,Teknik Elektronika Industri,Teknik Elektronika Pesawat Udara,Teknik Elektronika Telekomunikasi,Teknik Informatika Dan Komputer,Teknik Informatika Konsentrasi Rekam Medis Dan Informasi Kesehatan,Teknik Informatika Multimedia,Teknik Komputer Dan Informatika,Teknik Komputer Jaringan,Teknik Komputer Dan Komunikasi,Teknik Komputer Kontrol,Teknik Komputer Multimedia,Biomedical Engineering,Teknologi Instrumentasi,Teknik Elektro,Teknik Tenaga Elektrik,Teknik Telekomunikasi,Teknik Elektronika,Teknik Kendali (Atau Instrumentasi dan Kontrol),Teknik Biomedika,Teknik Komputer,Teknik Informatika,Ilmu Komputer,Sistem Informasi,Teknologi Informasi,Teknik Perangkat Lunak,Teknik Mekatronika"
ABA1F0CC220371083E43253D8DDB0F74,461391B85DB44528204F704FDAF853F2, Associate Engineer Inspeksi Rotating,PT Pupuk Indonesia (Persero) - PT Pupuk Iskandar Muda,https://rekrutmenbersama2024.fhcibumn.id/,,Engineering and Maintenance,,in,1000,0,"[""70""]",null,0,,,0,,,1,30,3.00,0,,,Fresh Graduate,,"Teknologi Pengelasan Fabrikasi,Welding Engineering,Teknologi Rekayasa Otomasi,Aei Maintenance Repair,Teknologi Mekanik Industri,Teknologi Mekanika Perkeretaapian,Teknologi Mesin"
